"Accession","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100"
"Q6ZP14",NA,159.347858195239,NA,85863.1953125,58373.203125,84814.5546875,NA,NA,6394.7783203125,322.204794677872,NA,19.5669178379807,184.690005267469,NA,NA,NA,NA,NA,NA,NA,121.164625707789,436.844529108934,NA,110.030586661387,NA,NA,314.580958964951,NA,273.170115453762,176.015232369452,441.186483395124,NA,60.1056671587528,142.54616276461,497.618779835578,NA,3927.34301757813,3192.00219726563,6016.2880859375,289.122715269476,36.9893436499115,NA,307.162774197279,453.322869278275,NA,402.733382051041,230.771498301229,NA,503.539238045011,NA,104.965918187901,248.158936462737,482.944546554172,NA,NA,NA,280.305838376374,NA,4.54124743818875,NA,NA,NA,508.10126579604,NA,271.392944335938,NA,4241.39013671875,1659.2666015625,3273.58422851563,146821.21875,14397316,14493270.3320313,14976284,NA,NA,NA,NA,NA,NA,NA,NA,334.071876889978,441.439346700904,143.015068442819,314.624459980465,473.699452867258,NA,NA,397.217499297463,53.5702821889316,NA,NA,184.715491627756,169.753101197527,497.803148336295,NA,NA,491.647825137967,NA,NA
"A2RRC9",33356.1875,22406.767578125,19712.869140625,7.55935880856902,NA,106.011801016318,NA,171.668786491674,378.167523797803,NA,403.006704712021,NA,427.878161959162,240.816103036379,386.966650958858,150.084910452942,376.622031916945,NA,NA,NA,NA,351.118895179268,160.80736828372,NA,NA,348.2841796875,1417.37426757813,1987.91247558594,582.315856933594,421.114964112693,NA,NA,206.279154112557,324.953871536253,NA,122.294768751497,508.226509590998,NA,NA,NA,NA,492.488592071559,518.330393338464,217.560622969241,NA,NA,225.724065567672,346.175550751102,111.928639859544,125.189414543587,NA,NA,374.314494378002,414.640729802964,37.3355151024015,498.941669802497,NA,NA,NA,NA,NA,240.465469159266,380.699683758904,153.668286924266,504.264481165506,NA,407.182770371865,405.938394365054,230.110622436661,372.190088103745,NA,422.506785299929,NA,199.46902698245,NA,218.902424263769,285.935027648583,NA,NA,328.4173988909,410.840247272674,NA,437.295803054228,NA,221.17261562194,66.9387634553484,NA,135.807342328634,2284.22485351563,2389.9912109375,2470.79711914063,44116.47265625,7955.62841796875,NA,NA,464.586558267748,NA,47329.27734375,6123.845703125,NA
"B7ZM63",276.97254406205,NA,357.374683928086,435.386749267578,2116.12377929688,2106.087890625,NA,210.765251660888,455.107302382669,NA,1846.26293945313,158.941915401745,1195.47131347656,232.480662724215,NA,446.562480779354,499.762475276716,316.090452638716,217.665878195281,452.619390643896,45.5590520568969,NA,NA,NA,200.670356784761,332.404301896561,15.3426025144633,NA,NA,482.370939701234,NA,204.726262415342,487.965288247069,1007.29473876953,1421.17895507813,1172.76379394531,238.41401055374,489.805205511684,NA,53.8004663035273,237.742976597713,136.240305834209,26.7808344892099,255.121491483298,371.289832179894,NA,220.223513745466,243.333403578539,466.762581598353,192.300547742753,NA,NA,429.024382051832,279.975026417097,415.695911810182,191.702071271659,399.01846668233,377.957644126726,NA,NA,NA,NA,NA,NA,NA,NA,313.694257329125,208.477025073282,262.922831657151,111.383392252434,NA,NA,NA,19.5882762860565,NA,NA,154.13294027682,86.0297959966988,NA,289.350711740671,184.075960535467,NA,NA,100.642815685142,NA,NA,NA,72.9227047138771,268.917943984307,443.982636461192,NA,198.231109619141,228.380215144236,168.886016845703,328.103142149376,187.180513834328,8519.1474609375,NA,38.5156158320955,3673.40942382813
"Q13535",76.0469862574158,1247.05676269531,22727.359375,28.2974277169239,NA,277.339663809734,254.800782186144,NA,NA,95.0293148514185,NA,NA,NA,NA,364.187085597365,NA,NA,490.599558242979,NA,NA,205.925400096336,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3460924205408,491.70340309237,NA,257.917027202111,400.074829770093,378.585736322614,482.071021488123,NA,475.572633784716,NA,321.757075834642,445.924492752642,NA,NA,395.825536995368,176.95669298519,71.565201305066,NA,261.453052376488,65.7478233858707,457.131843026127,213.809743038317,NA,NA,NA,NA,NA,NA,262.521749217662,NA,NA,NA,NA,515.500961733509,NA,NA,187.829814770674,172.955922600472,348.07256059488,313.419785538133,39607.08203125,37531.1875,40204.65625,128.231580793498,111.399697433052,NA,7450.01318359375,6908.88720703125,4621.42236328125,599.018676757813,657.438537597656,692.006530761719,NA,102.729513067448,NA,NA,NA,409.382725741878,12.9997101360037,375.451434776856,NA,NA,221.999010745313,450.934322490904,2705.07397460938,2704.84155273438,2457.31787109375,NA,NA,228.810447242203
"Q92729",2.02874419613802,93.0161775230846,255.528675748689,NA,99.9692216925545,NA,8.23269671278318,NA,NA,26.4843802465253,316.913818359375,342.451995849609,248.881713867188,91.8065841507679,357.450412866622,257.210851894227,101.360208656181,NA,NA,381.683773769899,55.5994728453764,204.067690862036,NA,NA,208.155410766602,NA,NA,188.242237592417,NA,195.671189085022,448.35843483493,NA,238.610809506644,345.416030395474,NA,14.9168816140937,NA,455.69282375928,NA,322.088839169487,423.979594677285,239.048956260259,NA,45.2790180893686,184.467140366746,NA,203.550853573199,NA,NA,NA,NA,NA,NA,NA,184379.90625,242172.859375,218325.359375,37984.4227294922,19350.55078125,27245.3286132813,412.196060691861,1156668.25,NA,257.860614176925,229.448103782122,NA,123.897274182355,NA,110.432222668087,NA,NA,NA,184.275532044394,383.39131694532,260.367746340522,56.7454990563955,NA,NA,397.050653607385,13.7065647558149,63.2780478111745,NA,85.591705761642,NA,189.14014648327,NA,NA,NA,414.863431562322,9.35628868671385,NA,331.704039373918,230.83249634911,NA,119.410501678987,NA,NA,811.886840820313,487.81531655394,NA
"Q8NDL7",34205.53515625,NA,341.334211187235,27412.07421875,NA,NA,251.737489250556,36.6008039735779,NA,NA,NA,NA,303.41371544681,NA,408.53964953501,25.6156609523177,NA,NA,NA,NA,NA,327.785838488719,NA,NA,NA,426.554721692699,NA,252.378373762637,NA,NA,150.474224324608,NA,100.048124747238,15432.421875,17187.9296875,17026.8515625,NA,117.808462314446,NA,482.583149582869,NA,NA,373.465678693337,357.640889728577,407.411160899649,417.365028053803,233.381362915039,NA,258.946780819897,NA,498.207863938812,NA,468.638915573652,NA,76.171695122974,NA,NA,263.220797498977,NA,NA,NA,494.3759765625,585.798095703125,135.602417652917,309.97171195498,202.871737100194,73.2205966095801,457.908068065076,442.055603027344,18773.544921875,145.533238547816,340.263610839844,357.5625,5.89209037084727,142.839561011305,89.0207699871377,498.10994741163,291.263237320615,434.954897055008,NA,NA,103.907636252709,449.252742029191,NA,148.690365966757,169.71045038089,297.033913119629,78.6053310126423,104.699615478516,136.005187988281,NA,106.777251705774,142.621683782625,NA,446.081047950182,NA,204.329914343092,2392.58227539063,NA,NA
"E9PQD6",82.8945497317343,NA,NA,NA,NA,NA,363.020811340362,NA,342.967063090335,NA,3168.60400390625,2684.76513671875,3372.31176757813,202.177637399927,NA,NA,240.394107882972,340.22524287603,281.225533658823,255.202557492334,281.329805679785,160.713269603337,NA,NA,NA,24754.42578125,29655.0625,30843.20703125,426.356459187481,NA,NA,317.88369937061,NA,47.8897441722467,293.961836207606,NA,9964.51953125,5717.515625,17859.3125,15.6203675099578,NA,279.252298917078,NA,45.1969520528144,NA,NA,NA,60.7125938200183,381.93480609222,1012.31652832031,135.56512484406,878.862731933594,136.234855968642,1309.64929199219,283.253662109375,NA,498.707037665224,NA,758.443420410156,252.011531403682,162.076708913115,280.149807700105,371.261273001176,437.923750746563,341.618591879724,23.3833078615564,502.66315621007,165.125295768122,NA,NA,NA,NA,NA,451.641471805985,NA,NA,114.443363058604,210.557839563461,429.026726180236,107.358330384797,NA,195.650798955979,439.580812682925,NA,NA,269.098341662939,NA,NA,NA,NA,NA,NA,304.484291681344,NA,460.772363028034,NA,NA,NA,NA,360.732231118433
"Q15643",NA,NA,253.164159272824,53244.5234375,46366.68359375,34555.83203125,NA,135.332557752115,NA,204.277241829889,NA,434.493557360139,489.136859394354,262.262537195488,NA,439.062598132421,366.586894827049,NA,NA,NA,NA,NA,NA,189.71991603756,80.9718379825879,388.234449853949,NA,NA,NA,395.555136355978,369.140160536546,NA,NA,NA,66.0995420078278,NA,75092.8125,64390.80859375,NA,403.651916503906,241.164684938836,172.232584530584,7.91917374432582,NA,NA,NA,NA,182.286094993069,440.236893062754,NA,NA,NA,NA,145.28718324736,NA,NA,43.4065279811903,245.095699924683,NA,44.3475807435173,NA,NA,383.06332909861,110.848828831377,NA,NA,NA,NA,NA,61.9774543551767,8574.6025390625,976.386474609375,NA,4325.6396484375,848.412292480469,267.70458984375,693.309143066406,513.778625488281,659.929138183594,30.0866126161215,NA,NA,171.703569973341,398.726686899632,NA,NA,255.68923456602,208.487037208892,319.32520412277,147.482354751011,401.436815088512,NA,1198.18115234375,NA,NA,214.330088713664,NA,NA,106.496490478516,281.051109761905
"A0A126GVL4",255.948782673928,266.142523668351,168.592276200967,NA,NA,NA,NA,17.543829612561,205.620001519421,488.228826419996,NA,381.54223822807,247.377649684598,489.245288494492,197.551428044939,NA,NA,NA,NA,386.087239006865,NA,509.944072889662,451.075252666928,11818.0458984375,NA,NA,NA,NA,51.8670257101951,458.966346732601,NA,NA,381.226266323774,135.74172875982,NA,NA,407.018759928631,362.531045109903,NA,NA,NA,315.669143574623,NA,NA,436.966443270939,5137.107421875,NA,2217.26879882813,NA,NA,258.263388058336,374.24290593825,227.867080244585,372.180127040581,NA,NA,NA,338.907879020271,457.286646995519,NA,42.2840911885089,205.391222139111,NA,147.46968575904,NA,29.4602342517339,742.586669921875,126.085654261073,397.048309236932,NA,457.621939533132,193.92136155591,250.819851146826,3.86697001883173,NA,352.36981777794,NA,452.684788062504,67.3204160971954,NA,NA,NA,NA,487.87506514229,NA,16744.986328125,18233.541015625,17800.505859375,36270.0234375,31466.607421875,27545.34765625,352.927531055439,14335.8916015625,18152.166015625,332.020812988281,NA,NA,444.656209516497,NA,7575.00390625
"A0A024R5H0",419.207057926474,NA,299.256473734704,NA,514.890683896886,NA,NA,NA,NA,273.372628711314,NA,NA,NA,NA,NA,NA,NA,161.896565749534,460.03909620859,NA,NA,164.357466821281,NA,205.671472014796,333.73841013176,NA,245.372979126827,233.608415408064,454.411525158327,NA,421.938236918513,NA,NA,558.356872558594,NA,413.082000732422,1734.55224609375,3317.3916015625,1494.42224121094,NA,NA,NA,389.369742863891,NA,NA,182.663239462938,241.56002257544,477.731867714673,NA,NA,NA,418.883554167817,NA,10.5175577230857,513.350345855053,NA,NA,NA,NA,471.358389898936,NA,17.0442983790342,NA,194.556515303975,243.201963921447,438.020368799191,NA,NA,NA,53.1906774068981,288.157864563165,366.193481445313,601.216613769531,NA,492.413416700234,NA,NA,NA,NA,NA,296.074943853148,NA,2145.99633789063,4870.09033203125,478.194366455078,NA,36.9665430709015,209.55223340914,486.814668783671,147.934610207037,70.7551197130186,469.714783010304,278.422038384179,473.990293255838,20783.4097900391,16762.0998840332,19499.9319152832,331.061431469382,65.0149434825561,53.100658416748
"D3DSM0",199.457663121395,NA,NA,76.7568562089009,248.952727760211,NA,NA,NA,488.014094866647,56.5576748149357,517.74052390562,344.033950127381,370.964763571205,271.304080805808,NA,384.071463581007,0.483108900949748,NA,433.466886242764,NA,NA,433.746524217306,417.726728071083,119.4442174803,NA,NA,NA,NA,375.534905789746,NA,NA,NA,NA,NA,481.741604218077,NA,406.605034517493,NA,NA,NA,496.199412083717,343.599941936154,NA,407.386196761163,NA,NA,NA,254.219096204921,NA,99.287294661754,NA,386.344826029706,NA,29.6621099508966,NA,118.569740070484,NA,402.070114858416,194.944788483807,NA,470.272467120838,271.960296630859,657.926025390625,414.508168125405,373.666107177734,271.519143119802,16483.3046875,271.090828174917,418.991285197191,787.625366210938,282.449311252994,NA,500.700130148131,447.79769303406,351.306936176057,101.390514101032,NA,NA,137.967963928388,479.232482910156,59.2629052531632,NA,46.9212375502542,39.4840103851685,NA,493.860906610436,236.872140459584,NA,NA,NA,432.416548735308,76.417943094834,NA,NA,494.849731445313,719.676879882813,869.054016113281,5185.322265625,93.3664757985626,295.364840565943
"Q9BZS1-4",371.303588700278,465.539806452195,NA,NA,302.259349783266,NA,498.191093175977,505.135509854014,407.059060444602,NA,318.568152308991,NA,NA,NA,43.1911067077844,NA,475.221785572769,131.875777769393,33.571560020442,504.655484179624,NA,479.688698035504,NA,240.62873840332,152.843978881836,NA,NA,304.141583957231,0.580959832716918,NA,NA,184.695186458089,361.976592481249,261.809390029096,NA,NA,NA,NA,NA,NA,67.8503800936115,NA,NA,NA,NA,NA,346.118113493448,348.807924168136,NA,NA,NA,211.602976274287,27.2063548515669,NA,NA,NA,NA,NA,NA,NA,223.768669632192,323.378872852876,NA,170.839833268136,NA,NA,386.872383933045,NA,430.737267501816,377.276724990052,205.79919524383,391.286776131715,NA,7765.283203125,311.438084025825,NA,684.840576171875,649.976257324219,410.938995361328,81.8794903341037,507.365649039003,491.108774119139,5.91873106521004,237.27965778509,428.998791852309,431.156463623047,418.872436523438,545.809387207031,431.220428466797,348.73681640625,446.071014404297,NA,NA,124.010240863486,460.844432057072,57.2750815827961,177.204573701967,5938.00634765625,208.235604778744,NA
"O00330",NA,428.747652665133,NA,65.2730500646536,NA,NA,NA,380.078473756513,305.511778263493,NA,45.586029563142,378.29738505009,172.892626292567,1538.46801757813,205.04692596514,458.160812040452,825.652709960938,412.527843511691,NA,NA,243.82461774912,NA,1230.81823730469,NA,NA,NA,NA,NA,NA,33.7738370376794,498.977929544078,NA,476.670012886779,NA,441.461323343409,483.408347408379,366.668774122412,93.3329222914412,356.901781649521,232.365813018981,467.915476690146,380.404651314996,NA,338.339696254628,82.7088796098194,NA,399.355357230756,NA,NA,NA,203.069917187557,103.991738167626,403.569645774669,173.557263727424,79.9811379627617,148.202365608441,NA,NA,NA,281.791082925882,NA,279.506008548943,NA,NA,NA,NA,158.881267236419,74.4322398991311,NA,22.2612052182129,36047.0390625,NA,NA,NA,NA,NA,12068.94921875,16500.501953125,18670.2734375,NA,198.080779172016,NA,558.302124023438,516.2177734375,329.263885498047,NA,NA,59.54170730975,NA,NA,NA,NA,237.769180297852,NA,260.469809901826,289.593925137921,17.251503887211,66.4158722664119,392.24463257561,NA
"Q6ZQN7",218398.6875,238312.34375,196685.90625,448.357210669573,477.663473481178,NA,264.124770577035,NA,NA,409.045847659001,14.5828746013873,NA,NA,NA,NA,NA,336.649936698185,314.744508182858,101.602325439453,NA,NA,NA,NA,460.676244686604,57.7885900858534,NA,NA,148.248243671092,NA,NA,1234.71948242188,4424.8544921875,NA,532.706726074219,396.809352522227,151.637807475246,NA,NA,395.194284238104,NA,NA,461.1125895027,270.735804245983,186.861182403965,98.7516786884364,NA,503.446329643055,NA,293.902854311053,NA,NA,NA,NA,147.287364028914,359.388143908406,275.544752261363,NA,184.382655771566,NA,88.5878597324532,NA,23.3795528266037,439.93605518256,219.419933845098,NA,NA,NA,174.936834910377,NA,NA,128.317870593866,348.39983826835,178.81827791612,385.468013326293,219.380317118971,NA,93945.828125,93054.765625,69755.2265625,NA,22.5204891290892,270.597736910446,NA,NA,NA,368.248784077658,NA,357.626674524386,32.5093847190065,291.343674848118,NA,124.563438415527,NA,NA,NA,312.365586614968,NA,NA,NA,268.827763843314
"Q96IW7",386.238263010206,165.598110182718,91.9599595439976,493.237146737563,NA,NA,NA,254.738225823568,252.406969974928,473.986979598152,268.41299084193,499.374756874343,NA,1433.53149414063,NA,56.6506856038317,1113.18505859375,36.2988387478267,0.44585857178096,NA,264.078039289889,185.271547713338,426.158884344898,NA,473.138276587531,457.901772115474,355.09645446902,NA,344.870443677011,NA,NA,197.933699607363,NA,414.072733778512,259.794964271262,491.098262514381,453.353898935236,NA,395.302774818816,NA,299.760814249791,NA,NA,475.406920523234,NA,441.876475515338,222.048565055804,279.993271140376,66.8442676927562,NA,NA,NA,264.485895121623,138.673351607191,75.6613917184004,NA,188.281375786678,NA,NA,366.534820418166,NA,162.093457286372,NA,NA,277.618756930847,103.761699040682,NA,491.512827595243,NA,NA,374.822961837101,NA,NA,NA,NA,NA,324.695875691803,467.626545467015,469.300703964843,329.014099121094,NA,282.168823242188,211.677081665788,NA,NA,764.276458740234,744.566955566406,1005.55950927734,NA,NA,NA,417.961944580078,388.493224371647,NA,944.208312988281,933.080871582031,1134.44287109375,12113.0703125,NA,481.970102094816
"B4DV34",NA,148.731524911287,NA,402.39642288158,41.7263397882133,268.14917673257,NA,255.771640682125,NA,NA,491.884283054636,183.421936124109,58.6958998162987,NA,NA,228.496322296634,312.788254665991,NA,470.680824237091,NA,NA,120.633456546901,NA,NA,NA,4535.79736328125,3923.21240234375,3899.79541015625,180.071409942648,NA,NA,46.560155606378,55.3395303178046,952.119873046875,167.618255812339,NA,NA,NA,264.221803744559,452.125321257386,NA,NA,NA,509.415256086862,94.9125757077704,16001.3173828125,NA,24554.345703125,63.3538872453089,NA,127.492358467077,104.615452051093,NA,NA,NA,NA,290.737700167545,364.557583750977,175.765862322087,NA,NA,NA,NA,NA,NA,101.000380165652,459.864216895534,NA,NA,518.393825436139,NA,192.329625391504,438.625401060027,124.105571212762,473.207834837082,336.269722919604,610.75,868.014587402344,852.771057128906,326.431884765625,547.449829101563,631.887451171875,438.052001953125,321.615325927734,337.137878417969,NA,267.133438144036,NA,NA,NA,NA,320.423801217928,NA,NA,398.352297679247,NA,NA,270.842749340622,116.820129394531,459.95294135082
"Q9Y5E3",22169.0859375,25723.935546875,16611.064453125,250.01332586709,NA,NA,NA,1305.28125,3264.09228515625,NA,NA,67.2860971085233,258.018589478895,10463.2763671875,31.9215564896146,505.06843261186,8055.2216796875,NA,36.2730148495092,11613.8310546875,210.642461037635,NA,7572.83740234375,NA,305.655562203148,NA,NA,NA,NA,NA,NA,231.603272369665,393.585851983134,NA,NA,375.690202087825,343.526543934324,447.649071251004,386.380325251751,77.2286547417357,NA,319.466278076172,NA,441.31285610896,NA,NA,NA,NA,232.333002966906,NA,NA,NA,NA,NA,433.662002467527,NA,NA,187.01249384109,255.743391689845,298.777380313972,448.620771595153,365.835711382426,NA,373.69841001587,415.918055403388,NA,NA,NA,NA,87.3217507059624,499.949151114313,254.931126206164,NA,20.6498417437712,432.394294825099,417.810441375525,392.539360642269,351.967098720742,306.439123399435,265.512786140972,112.734137518118,237.708729376718,NA,NA,NA,272.04903583264,NA,377.76464389871,369.991069465306,323.911715544022,253.71291998641,12.4887535608483,195.721267553709,NA,NA,NA,251.636514912012,367.603646755824,233.853195228669,139.220630372699
"P55000",63.3576873014689,NA,NA,NA,NA,NA,410.057221247836,251.721040292534,293.178907244618,30.924326216268,NA,NA,NA,171.495257209716,NA,NA,220.018206873585,NA,NA,426.489051242252,NA,NA,NA,NA,103.607548846996,NA,NA,196.963305241303,191.949004848734,83.3875981534432,NA,343.484946880194,NA,112.83152903993,333.458312142138,266.787964883336,NA,NA,433.232365448261,1660.95568847656,983.737609863281,728.674560546875,273.847086036906,441.377803557544,437.885651670815,21414.265625,27148.373046875,495.45012703334,9216.572265625,15402.1201171875,NA,NA,NA,174.480459892849,NA,286.458753303179,16.9587802324793,NA,437.169588156667,NA,NA,NA,137.962475940024,351.654044965245,NA,NA,226.994884998501,277.362333197914,NA,NA,4763.30908203125,3797.00634765625,3656.35107421875,182.98098316959,25.2256112501645,NA,60.3169622142943,309.123012938175,NA,NA,12.6270737170896,NA,286.826948718851,NA,220.826855895654,35.7316197022766,NA,119.493491618492,450.303252723065,235.373691262556,235.602387861936,NA,NA,130.157150268555,354.847706730926,NA,NA,166.276471582301,NA,NA
"A2ACR1",NA,NA,NA,NA,NA,248.028374840216,456.972387107352,29.3890396265224,NA,113.123116877373,460883.5,389803.625,409042.71875,NA,502.62503825446,NA,351.048966230904,201.735045165153,249.28415621957,490.109425791623,326.899611875041,276.088921295892,NA,NA,NA,234.813742657904,123.080654349154,NA,384.813293143641,NA,212.068205341582,NA,NA,NA,881.80517578125,888.482727050781,368.013079176991,NA,NA,468.491746450683,420.186215089638,NA,296.130939706016,NA,325.192433952319,1433.33569335938,2206.630859375,NA,1.42393897773472,NA,123.37260526085,NA,372.613273535579,479.743314569284,441.409245424808,324.235537113675,358.038932994516,65.0296637230336,229.788207174616,NA,233.40966444695,169.960003175628,108.616955361704,401.909431143541,404.315312427037,NA,553.76318359375,NA,340.464162194087,NA,NA,2.55432165045015,NA,9459.474609375,8746.720703125,277.035117489116,NA,NA,NA,210.841738940515,NA,290.575593685696,399.230057885437,268.322355284799,9.19429947784861,186.208584511349,NA,NA,NA,186.191161183055,NA,126.211958232851,NA,407.241292132313,NA,NA,2.96644372568604,0.339876955184742,114.216959273134,NA
"O95206",55.4622385232022,32966.234375,32452.83984375,5419.2958984375,3.46821306993513,429.925560063262,NA,428.076768658772,27.4054727597261,NA,NA,476.544403076172,396.05759251569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.353407469284,405.797308430176,35.6223809465537,NA,NA,470.71438633697,164.326610108689,NA,505.706199526352,NA,907.121643066406,896.420959472656,NA,285.372580124871,NA,5667.46728515625,NA,NA,275.667967560468,377.543042738438,120.28941053109,NA,450.556404430827,526.134521484375,NA,488.149261474609,290.348724365234,285.478799797152,NA,NA,NA,417.203535409492,NA,487.772702891901,100.769878966208,NA,57.6410980688493,NA,98.5779482633422,264.148538022781,450.48026485531,NA,212.156592500887,353.100470220711,NA,NA,NA,NA,34.7674870358139,NA,453.596133363275,NA,NA,NA,NA,NA,NA,NA,NA,407.672004214443,NA,89.6044336338192,101.455387119394,NA,NA,NA,207.169720431761,NA,NA,249.188086651115,143.383659609428,153.23994087602,NA,362.696581191149,NA,313.584738764177,NA
"O75976",NA,519.119347155611,404.437422044016,NA,NA,408.052158569872,167.228153464419,NA,NA,84.4389544472533,NA,NA,478.912692898528,NA,326.050201416016,257.547697300421,NA,316.660339355469,474.499053955078,NA,NA,NA,174.095361434288,491.726099832143,339.799896240234,305.501053292099,510.477718822081,166.851759105958,206.518360501324,128.359966512019,253.421856670238,NA,19.7930118000879,3653.15405273438,3637.11279296875,3956.134765625,NA,NA,229.426598288973,NA,500.6642960506,NA,NA,NA,NA,5822.36376953125,5083.529296875,4617.279296875,NA,285.547971493649,206.743345271587,273.696084786218,468.880550081999,NA,NA,NA,NA,NA,NA,NA,NA,447.203387923063,344.092000375399,NA,NA,56.9003327978762,NA,NA,NA,241.0037515499,280.606104414619,59.1220342582429,NA,174.320480542025,466.155890209204,NA,NA,390.36395720044,508.748671847858,34.8205523953587,490.373940997366,365.206146240234,NA,NA,NA,NA,288.939239501953,429.96879446125,75.7022087680091,82.4337366155577,NA,NA,53.4760534069403,NA,484.113197495238,208.06999692982,NA,NA,450.081596738581,202.620891277014
"A0A2R8YFD4",NA,61.0349279954802,NA,NA,244.589148287394,435.062970826477,365.785954476503,484.817283189768,NA,NA,3430.33764648438,3591.21850585938,3897.57177734375,244.224347737015,NA,337.157421920404,289.226736406129,389.980689967388,NA,NA,NA,NA,NA,103.293708793691,NA,74.3899242000294,NA,386.857950642253,NA,NA,NA,21.0948272429977,NA,432.988541239092,NA,NA,262.020269485643,NA,NA,212.916875191422,NA,NA,17.5252091074295,NA,NA,209321.484375,163891.734375,176406.78125,100.495160163699,NA,NA,187.244340593716,426.008213007682,NA,NA,NA,NA,NA,236.256715682345,NA,503.267913986771,NA,103.879814114726,256.684979018498,NA,321.957809181179,141.060142567472,NA,399.838364955014,NA,NA,NA,351.279923088535,NA,NA,NA,461.158957957642,NA,339.718170166016,327.343841552734,382.696960449219,401.507873535156,NA,103.357304758879,NA,212.023048465423,436.789824469135,NA,31.6941544919974,412.749013097701,NA,NA,153.075091489211,457.683134488283,NA,43.9740618121181,NA,223.459661855149,NA,NA
"M0QZD8",281.179405801086,NA,NA,NA,NA,NA,NA,504.424624867941,1.89595596024527,467.528398992806,99.6104407922711,NA,518.792635635926,NA,217.294772376395,NA,NA,NA,377.419137235178,382.870439366192,148.280099443005,111.459014892578,NA,NA,28.2667153868596,52.1851491925164,NA,NA,136.029120185043,452.712369966356,1044.03564453125,636.54248046875,423.954528808594,1481.44482421875,372.062630039941,1058.01257324219,NA,NA,135.324180781918,NA,40.297806468877,101.141534963614,NA,398.035433217412,NA,80293.140625,65303.40234375,77134.4453125,388.173096235349,47.3812677573159,505.302231493722,NA,444.886298384614,NA,378.700670019025,136.583891471867,NA,100.708685342329,104.828643685509,2551.31274414063,417.770539394059,NA,NA,242.658212301286,NA,NA,44.6355185954911,NA,258.623751720314,22.1260360623915,459.117833655614,326.926635249666,224.721184164597,139.73621808098,281.07236146615,495.859656758408,NA,455.509576552883,NA,321.106712906104,NA,55.8112592614075,123.009198189455,7.59729849472013,NA,129.665059668264,NA,389.604239816517,485.341090899145,312.892551376003,NA,NA,457.003712064707,NA,461.308396173669,NA,359.378773567052,NA,381.934642950855,281.404737186236
"B4DJQ2",504.16628204553,78.5891792914087,NA,151.913080813165,NA,17.80214944027,NA,NA,140.504533547321,144.02429783614,53.8839823376245,NA,NA,414.414613088204,NA,NA,308.539850454988,NA,NA,NA,133.070332848186,80.9881292453596,354.418291429004,416.95700157717,152.950134277344,911.654846191406,NA,137.754221873404,1010.58508300781,NA,6474.32666015625,4481.830078125,4174.9833984375,4480.69091796875,6522.76904296875,5458.43017578125,5068.3095703125,3981.12426757813,NA,NA,NA,NA,218.553091523755,327.40348426639,134.105527375708,NA,472.635915311224,7623.384765625,NA,139.93002844868,282.003688800503,9105.5634765625,108.021391109196,3731.08178710938,NA,35.5492454474087,128.617040874015,34.3501945411611,NA,3.17821598182123,160.927914502964,NA,529.811401367188,432.24021869856,NA,390.496759354179,NA,479.400536166716,NA,NA,NA,NA,NA,304.443989350002,312.067707547889,NA,NA,NA,NA,415.580497040385,NA,NA,NA,NA,73.3709694997596,95.2241282722549,NA,NA,NA,NA,NA,404.294591900424,73.6558340492037,411.65364131216,324.710600652246,42.2627892589919,298.548697148339,435.277162246362,NA,NA
"B9DI82",NA,3927.9130859375,3215.49951171875,352.721072027927,379.184111617015,NA,197.725185700602,98.9157767535897,NA,51.7444948060579,NA,NA,NA,NA,NA,NA,NA,NA,309.719900475312,495.50233178588,214.157075118171,244.357914041033,NA,455.255947523502,47.1422736459631,216.472188201409,430.420188584122,27.7488314759755,434.485722701852,263.64764005674,468.080627441406,882.335388183594,NA,80.43062534068,NA,NA,NA,132.945318395131,7.40793179280737,NA,NA,NA,NA,386.629030147083,NA,3041.83154296875,2168.19409179688,NA,NA,NA,146.268905772174,19374.744140625,17845.724609375,13399.578125,289.288656541589,513.465219039089,NA,67921.859375,67704.9453125,77626.5078125,1203.18212890625,440.88066558847,NA,NA,307.346348412554,NA,43.106182066609,451.078286273339,NA,NA,494.349235793,NA,75.4895848607004,315.586309636023,222.501018992421,NA,24.9576123469608,203.669991548439,480.946908381614,139.988127348648,306.383969273711,479.510823722932,NA,NA,4.51322306784655,52.0542530575825,NA,206.972930908203,77.3009861524344,NA,NA,508.556374410573,NA,30.7058276465156,380.378350942233,341.502630925225,426.759505737655,50.325286201745,NA,NA
